pokemon_name,pokemon_type,damage_from,from_type
pancham,fighting,1,rock
pangoro,dark,2,bug
pangoro,dark,1,dark
pangoro,dark,2,fairy
pangoro,dark,2,fighting
pangoro,dark,1,ghost
pangoro,dark,0,psychic
pangoro,fighting,1,bug
pangoro,fighting,1,dark
pangoro,fighting,2,fairy
pangoro,fighting,2,flying
pangoro,fighting,2,psychic
pangoro,fighting,1,rock
panpour,water,2,electric
panpour,water,1,fire
panpour,water,2,grass
panpour,water,1,ice
panpour,water,1,steel
panpour,water,1,water
pansage,grass,2,bug
pansage,grass,1,electric
pansage,grass,2,fire
pansage,grass,2,flying
pansage,grass,1,grass
pansage,grass,1,ground
pansage,grass,2,ice
pansage,grass,2,poison
pansage,grass,1,water
pansear,fire,1,bug
pansear,fire,1,fairy
pansear,fire,1,fire
pansear,fire,1,grass
pansear,fire,2,ground
pansear,fire,1,ice
pansear,fire,2,rock
pansear,fire,1,steel
pansear,fire,2,water
paras,bug,1,fighting
paras,bug,2,fire
paras,bug,2,flying
paras,bug,1,grass
paras,bug,1,ground
paras,bug,2,rock
paras,grass,2,bug
paras,grass,1,electric
paras,grass,2,fire
paras,grass,2,flying
paras,grass,1,grass
paras,grass,1,ground
paras,grass,2,ice
paras,grass,2,poison
paras,grass,1,water
parasect,bug,1,fighting
parasect,bug,2,fire
parasect,bug,2,flying
parasect,bug,1,grass
parasect,bug,1,ground
parasect,bug,2,rock
parasect,grass,2,bug
parasect,grass,1,electric
parasect,grass,2,fire
parasect,grass,2,flying
parasect,grass,1,grass
parasect,grass,1,ground
parasect,grass,2,ice
parasect,grass,2,poison
parasect,grass,1,water
patrat,normal,2,fighting
patrat,normal,0,ghost
pawniard,dark,2,bug
pawniard,dark,1,dark
pawniard,dark,2,fairy
pawniard,dark,2,fighting
pawniard,dark,1,ghost
pawniard,dark,0,psychic
pawniard,steel,1,bug
pawniard,steel,1,dragon
pawniard,steel,1,fairy
pawniard,steel,2,fighting
pawniard,steel,2,fire
pawniard,steel,1,flying
pawniard,steel,1,grass
pawniard,steel,2,ground
pawniard,steel,1,ice
pawniard,steel,1,normal
pawniard,steel,0,poison
pawniard,steel,1,psychic
pawniard,steel,1,rock
pawniard,steel,1,steel
pelipper,flying,1,bug
pelipper,flying,2,electric
pelipper,flying,1,fighting
pelipper,flying,1,grass
pelipper,flying,0,ground
pelipper,flying,2,ice
pelipper,flying,2,rock
pelipper,water,2,electric
pelipper,water,1,fire
pelipper,water,2,grass
pelipper,water,1,ice
pelipper,water,1,steel
pelipper,water,1,water
persian,normal,2,fighting
persian,normal,0,ghost
persian-alola,dark,2,bug
persian-alola,dark,1,dark
persian-alola,dark,2,fairy
persian-alola,dark,2,fighting
persian-alola,dark,1,ghost
persian-alola,dark,0,psychic
petilil,grass,2,bug
petilil,grass,1,electric
petilil,grass,2,fire
petilil,grass,2,flying
petilil,grass,1,grass
petilil,grass,1,ground
petilil,grass,2,ice
petilil,grass,2,poison
petilil,grass,1,water
phanpy,ground,0,electric
phanpy,ground,2,grass
phanpy,ground,2,ice
phanpy,ground,1,poison
phanpy,ground,1,rock
phanpy,ground,2,water
phantump,ghost,1,bug
phantump,ghost,2,dark
phantump,ghost,0,fighting
phantump,ghost,2,ghost
phantump,ghost,0,normal
phantump,ghost,1,poison
phantump,grass,2,bug
phantump,grass,1,electric
phantump,grass,2,fire
phantump,grass,2,flying
phantump,grass,1,grass
phantump,grass,1,ground
phantump,grass,2,ice
phantump,grass,2,poison
phantump,grass,1,water
phione,water,2,electric
phione,water,1,fire
phione,water,2,grass
phione,water,1,ice
phione,water,1,steel
phione,water,1,water
pichu,electric,1,electric
pichu,electric,1,flying
pichu,electric,2,ground
pichu,electric,1,steel
pidgeot,flying,1,bug
pidgeot,flying,2,electric
pidgeot,flying,1,fighting
pidgeot,flying,1,grass
pidgeot,flying,0,ground
pidgeot,flying,2,ice
pidgeot,flying,2,rock
pidgeot,normal,2,fighting
pidgeot,normal,0,ghost
pidgeot-mega,flying,1,bug
pidgeot-mega,flying,2,electric
pidgeot-mega,flying,1,fighting
pidgeot-mega,flying,1,grass
pidgeot-mega,flying,0,ground
pidgeot-mega,flying,2,ice
pidgeot-mega,flying,2,rock
pidgeot-mega,normal,2,fighting
pidgeot-mega,normal,0,ghost
pidgeotto,flying,1,bug
pidgeotto,flying,2,electric
pidgeotto,flying,1,fighting
pidgeotto,flying,1,grass
pidgeotto,flying,0,ground
pidgeotto,flying,2,ice
pidgeotto,flying,2,rock
pidgeotto,normal,2,fighting
pidgeotto,normal,0,ghost
pidgey,flying,1,bug
pidgey,flying,2,electric
pidgey,flying,1,fighting
pidgey,flying,1,grass
pidgey,flying,0,ground
pidgey,flying,2,ice
pidgey,flying,2,rock
pidgey,normal,2,fighting
pidgey,normal,0,ghost
pidove,flying,1,bug
pidove,flying,2,electric
pidove,flying,1,fighting
pidove,flying,1,grass
pidove,flying,0,ground
pidove,flying,2,ice
pidove,flying,2,rock
pidove,normal,2,fighting
pidove,normal,0,ghost
pignite,fighting,1,bug
pignite,fighting,1,dark
pignite,fighting,2,fairy
pignite,fighting,2,flying
pignite,fighting,2,psychic
pignite,fighting,1,rock
pignite,fire,1,bug
pignite,fire,1,fairy
pignite,fire,1,fire
pignite,fire,1,grass
pignite,fire,2,ground
pignite,fire,1,ice
pignite,fire,2,rock
pignite,fire,1,steel
pignite,fire,2,water
pikachu,electric,1,electric
pikachu,electric,1,flying
pikachu,electric,2,ground
pikachu,electric,1,steel
pikachu-alola-cap,electric,1,electric
pikachu-alola-cap,electric,1,flying
pikachu-alola-cap,electric,2,ground
pikachu-alola-cap,electric,1,steel
pikachu-belle,electric,1,electric
pikachu-belle,electric,1,flying
pikachu-belle,electric,2,ground
pikachu-belle,electric,1,steel
pikachu-cosplay,electric,1,electric
pikachu-cosplay,electric,1,flying
pikachu-cosplay,electric,2,ground
pikachu-cosplay,electric,1,steel
pikachu-hoenn-cap,electric,1,electric
pikachu-hoenn-cap,electric,1,flying
pikachu-hoenn-cap,electric,2,ground
pikachu-hoenn-cap,electric,1,steel
pikachu-kalos-cap,electric,1,electric
pikachu-kalos-cap,electric,1,flying
pikachu-kalos-cap,electric,2,ground
pikachu-kalos-cap,electric,1,steel
pikachu-libre,electric,1,electric
pikachu-libre,electric,1,flying
pikachu-libre,electric,2,ground
pikachu-libre,electric,1,steel
pikachu-original-cap,electric,1,electric
pikachu-original-cap,electric,1,flying
pikachu-original-cap,electric,2,ground
pikachu-original-cap,electric,1,steel
pikachu-partner-cap,electric,1,electric
pikachu-partner-cap,electric,1,flying
pikachu-partner-cap,electric,2,ground
pikachu-partner-cap,electric,1,steel
pikachu-phd,electric,1,electric
pikachu-phd,electric,1,flying
pikachu-phd,electric,2,ground
pikachu-phd,electric,1,steel
pikachu-pop-star,electric,1,electric
pikachu-pop-star,electric,1,flying
pikachu-pop-star,electric,2,ground
pikachu-pop-star,electric,1,steel
pikachu-rock-star,electric,1,electric
pikachu-rock-star,electric,1,flying
pikachu-rock-star,electric,2,ground
pikachu-rock-star,electric,1,steel
pikachu-sinnoh-cap,electric,1,electric
pikachu-sinnoh-cap,electric,1,flying
pikachu-sinnoh-cap,electric,2,ground
pikachu-sinnoh-cap,electric,1,steel
pikachu-unova-cap,electric,1,electric
pikachu-unova-cap,electric,1,flying
pikachu-unova-cap,electric,2,ground
pikachu-unova-cap,electric,1,steel
piloswine,ground,0,electric
piloswine,ground,2,grass
piloswine,ground,2,ice
piloswine,ground,1,poison
piloswine,ground,1,rock
piloswine,ground,2,water
piloswine,ice,2,fighting
piloswine,ice,2,fire
piloswine,ice,1,ice
piloswine,ice,2,rock
piloswine,ice,2,steel
pineco,bug,1,fighting
pineco,bug,2,fire
pineco,bug,2,flying
pineco,bug,1,grass
pineco,bug,1,ground
pineco,bug,2,rock
pinsir,bug,1,fighting
pinsir,bug,2,fire
pinsir,bug,2,flying
pinsir,bug,1,grass
pinsir,bug,1,ground
pinsir,bug,2,rock
pinsir-mega,bug,1,fighting
pinsir-mega,bug,2,fire
pinsir-mega,bug,2,flying
pinsir-mega,bug,1,grass
pinsir-mega,bug,1,ground
pinsir-mega,bug,2,rock
pinsir-mega,flying,1,bug
pinsir-mega,flying,2,electric
pinsir-mega,flying,1,fighting
pinsir-mega,flying,1,grass
pinsir-mega,flying,0,ground
pinsir-mega,flying,2,ice
pinsir-mega,flying,2,rock
piplup,water,2,electric
piplup,water,1,fire
piplup,water,2,grass
piplup,water,1,ice
piplup,water,1,steel
piplup,water,1,water
plusle,electric,1,electric
plusle,electric,1,flying
plusle,electric,2,ground
plusle,electric,1,steel
politoed,water,2,electric
politoed,water,1,fire
politoed,water,2,grass
politoed,water,1,ice
politoed,water,1,steel
politoed,water,1,water
poliwag,water,2,electric
poliwag,water,1,fire
poliwag,water,2,grass
poliwag,water,1,ice
poliwag,water,1,steel
poliwag,water,1,water
poliwhirl,water,2,electric
poliwhirl,water,1,fire
poliwhirl,water,2,grass
poliwhirl,water,1,ice
poliwhirl,water,1,steel
poliwhirl,water,1,water
poliwrath,fighting,1,bug
poliwrath,fighting,1,dark
poliwrath,fighting,2,fairy
poliwrath,fighting,2,flying
poliwrath,fighting,2,psychic
poliwrath,fighting,1,rock
poliwrath,water,2,electric
poliwrath,water,1,fire
poliwrath,water,2,grass
poliwrath,water,1,ice
poliwrath,water,1,steel
poliwrath,water,1,water
ponyta,fire,1,bug
ponyta,fire,1,fairy
ponyta,fire,1,fire
ponyta,fire,1,grass
ponyta,fire,2,ground
ponyta,fire,1,ice
ponyta,fire,2,rock
ponyta,fire,1,steel
ponyta,fire,2,water
poochyena,dark,2,bug
poochyena,dark,1,dark
poochyena,dark,2,fairy
poochyena,dark,2,fighting
poochyena,dark,1,ghost
poochyena,dark,0,psychic
porygon,normal,2,fighting
porygon,normal,0,ghost
porygon-z,normal,2,fighting
porygon-z,normal,0,ghost
porygon2,normal,2,fighting
porygon2,normal,0,ghost
primeape,fighting,1,bug
primeape,fighting,1,dark
primeape,fighting,2,fairy
primeape,fighting,2,flying
primeape,fighting,2,psychic
primeape,fighting,1,rock
prinplup,water,2,electric
prinplup,water,1,fire
prinplup,water,2,grass
prinplup,water,1,ice
prinplup,water,1,steel
prinplup,water,1,water
probopass,rock,2,fighting
probopass,rock,1,fire
probopass,rock,1,flying
probopass,rock,2,grass
probopass,rock,2,ground
probopass,rock,1,normal
probopass,rock,1,poison
probopass,rock,2,steel
probopass,rock,2,water
probopass,steel,1,bug
probopass,steel,1,dragon
probopass,steel,1,fairy
probopass,steel,2,fighting
probopass,steel,2,fire
probopass,steel,1,flying
probopass,steel,1,grass
probopass,steel,2,ground
probopass,steel,1,ice
probopass,steel,1,normal
probopass,steel,0,poison
probopass,steel,1,psychic
probopass,steel,1,rock
probopass,steel,1,steel
psyduck,water,2,electric
psyduck,water,1,fire
psyduck,water,2,grass
psyduck,water,1,ice
psyduck,water,1,steel
psyduck,water,1,water
pumpkaboo-average,ghost,1,bug
pumpkaboo-average,ghost,2,dark
pumpkaboo-average,ghost,0,fighting
pumpkaboo-average,ghost,2,ghost
pumpkaboo-average,ghost,0,normal
pumpkaboo-average,ghost,1,poison
pumpkaboo-average,grass,2,bug
pumpkaboo-average,grass,1,electric
pumpkaboo-average,grass,2,fire
pumpkaboo-average,grass,2,flying
pumpkaboo-average,grass,1,grass
pumpkaboo-average,grass,1,ground
pumpkaboo-average,grass,2,ice
pumpkaboo-average,grass,2,poison
pumpkaboo-average,grass,1,water
pumpkaboo-large,ghost,1,bug
pumpkaboo-large,ghost,2,dark
pumpkaboo-large,ghost,0,fighting
pumpkaboo-large,ghost,2,ghost
pumpkaboo-large,ghost,0,normal
pumpkaboo-large,ghost,1,poison
pumpkaboo-large,grass,2,bug
pumpkaboo-large,grass,1,electric
pumpkaboo-large,grass,2,fire
pumpkaboo-large,grass,2,flying
pumpkaboo-large,grass,1,grass
pumpkaboo-large,grass,1,ground
pumpkaboo-large,grass,2,ice
pumpkaboo-large,grass,2,poison
pumpkaboo-large,grass,1,water
pumpkaboo-small,ghost,1,bug
pumpkaboo-small,ghost,2,dark
pumpkaboo-small,ghost,0,fighting
pumpkaboo-small,ghost,2,ghost
pumpkaboo-small,ghost,0,normal
pumpkaboo-small,ghost,1,poison
pumpkaboo-small,grass,2,bug
pumpkaboo-small,grass,1,electric
pumpkaboo-small,grass,2,fire
pumpkaboo-small,grass,2,flying
pumpkaboo-small,grass,1,grass
pumpkaboo-small,grass,1,ground
pumpkaboo-small,grass,2,ice
pumpkaboo-small,grass,2,poison
pumpkaboo-small,grass,1,water
pumpkaboo-super,ghost,1,bug
pumpkaboo-super,ghost,2,dark
pumpkaboo-super,ghost,0,fighting
pumpkaboo-super,ghost,2,ghost
pumpkaboo-super,ghost,0,normal
pumpkaboo-super,ghost,1,poison
pumpkaboo-super,grass,2,bug
pumpkaboo-super,grass,1,electric
pumpkaboo-super,grass,2,fire
pumpkaboo-super,grass,2,flying
pumpkaboo-super,grass,1,grass
pumpkaboo-super,grass,1,ground
pumpkaboo-super,grass,2,ice
pumpkaboo-super,grass,2,poison
pumpkaboo-super,grass,1,water
pupitar,ground,0,electric
pupitar,ground,2,grass
pupitar,ground,2,ice
pupitar,ground,1,poison
pupitar,ground,1,rock
pupitar,ground,2,water
pupitar,rock,2,fighting
pupitar,rock,1,fire
pupitar,rock,1,flying
pupitar,rock,2,grass
pupitar,rock,2,ground
pupitar,rock,1,normal
pupitar,rock,1,poison
pupitar,rock,2,steel
pupitar,rock,2,water
purrloin,dark,2,bug
purrloin,dark,1,dark
purrloin,dark,2,fairy
purrloin,dark,2,fighting
purrloin,dark,1,ghost
purrloin,dark,0,psychic
purugly,normal,2,fighting
purugly,normal,0,ghost
pyroar,fire,1,bug
pyroar,fire,1,fairy
pyroar,fire,1,fire
pyroar,fire,1,grass
pyroar,fire,2,ground
pyroar,fire,1,ice
pyroar,fire,2,rock
pyroar,fire,1,steel
pyroar,fire,2,water
pyroar,normal,2,fighting
pyroar,normal,0,ghost
quagsire,ground,0,electric
quagsire,ground,2,grass
quagsire,ground,2,ice
quagsire,ground,1,poison
quagsire,ground,1,rock
quagsire,ground,2,water
quagsire,water,2,electric
quagsire,water,1,fire
quagsire,water,2,grass
quagsire,water,1,ice
quagsire,water,1,steel
quagsire,water,1,water
quilava,fire,1,bug
quilava,fire,1,fairy
quilava,fire,1,fire
quilava,fire,1,grass
quilava,fire,2,ground
quilava,fire,1,ice
quilava,fire,2,rock
quilava,fire,1,steel
quilava,fire,2,water
quilladin,grass,2,bug
quilladin,grass,1,electric
quilladin,grass,2,fire
quilladin,grass,2,flying
quilladin,grass,1,grass
quilladin,grass,1,ground
quilladin,grass,2,ice
quilladin,grass,2,poison
quilladin,grass,1,water
qwilfish,poison,1,bug
qwilfish,poison,1,fairy
qwilfish,poison,1,fighting
qwilfish,poison,1,grass
qwilfish,poison,2,ground
qwilfish,poison,1,poison
qwilfish,poison,2,psychic
qwilfish,water,2,electric
qwilfish,water,1,fire
qwilfish,water,2,grass
qwilfish,water,1,ice
qwilfish,water,1,steel
qwilfish,water,1,water
raichu,electric,1,electric
raichu,electric,1,flying
raichu,electric,2,ground
raichu,electric,1,steel
raichu-alola,electric,1,electric
raichu-alola,electric,1,flying
raichu-alola,electric,2,ground
raichu-alola,electric,1,steel
raichu-alola,psychic,2,bug
raichu-alola,psychic,2,dark
raichu-alola,psychic,1,fighting
raichu-alola,psychic,2,ghost
raichu-alola,psychic,1,psychic
raikou,electric,1,electric
raikou,electric,1,flying
raikou,electric,2,ground
raikou,electric,1,steel
ralts,fairy,1,bug
ralts,fairy,1,dark
ralts,fairy,0,dragon
ralts,fairy,1,fighting
ralts,fairy,2,poison
ralts,fairy,2,steel
ralts,psychic,2,bug
ralts,psychic,2,dark
ralts,psychic,1,fighting
ralts,psychic,2,ghost
ralts,psychic,1,psychic
rampardos,rock,2,fighting
rampardos,rock,1,fire
rampardos,rock,1,flying
rampardos,rock,2,grass
rampardos,rock,2,ground
rampardos,rock,1,normal
rampardos,rock,1,poison
rampardos,rock,2,steel
rampardos,rock,2,water
rapidash,fire,1,bug
rapidash,fire,1,fairy
rapidash,fire,1,fire
rapidash,fire,1,grass
rapidash,fire,2,ground
rapidash,fire,1,ice
rapidash,fire,2,rock
rapidash,fire,1,steel
rapidash,fire,2,water
raticate,normal,2,fighting
raticate,normal,0,ghost
raticate-alola,dark,2,bug
raticate-alola,dark,1,dark
raticate-alola,dark,2,fairy
raticate-alola,dark,2,fighting
raticate-alola,dark,1,ghost
raticate-alola,dark,0,psychic
raticate-alola,normal,2,fighting
raticate-alola,normal,0,ghost
raticate-totem-alola,dark,2,bug
raticate-totem-alola,dark,1,dark
raticate-totem-alola,dark,2,fairy
raticate-totem-alola,dark,2,fighting
raticate-totem-alola,dark,1,ghost
raticate-totem-alola,dark,0,psychic
raticate-totem-alola,normal,2,fighting
raticate-totem-alola,normal,0,ghost
rattata,normal,2,fighting
rattata,normal,0,ghost
rattata-alola,dark,2,bug
rattata-alola,dark,1,dark
rattata-alola,dark,2,fairy
rattata-alola,dark,2,fighting
rattata-alola,dark,1,ghost
rattata-alola,dark,0,psychic
rattata-alola,normal,2,fighting
rattata-alola,normal,0,ghost
rayquaza,dragon,2,dragon
rayquaza,dragon,1,electric
rayquaza,dragon,2,fairy
rayquaza,dragon,1,fire
rayquaza,dragon,1,grass
rayquaza,dragon,2,ice
rayquaza,dragon,1,water
rayquaza,flying,1,bug
rayquaza,flying,2,electric
rayquaza,flying,1,fighting
rayquaza,flying,1,grass
rayquaza,flying,0,ground
rayquaza,flying,2,ice
rayquaza,flying,2,rock
rayquaza-mega,dragon,2,dragon
rayquaza-mega,dragon,1,electric
rayquaza-mega,dragon,2,fairy
rayquaza-mega,dragon,1,fire
rayquaza-mega,dragon,1,grass
rayquaza-mega,dragon,2,ice
rayquaza-mega,dragon,1,water
rayquaza-mega,flying,1,bug
rayquaza-mega,flying,2,electric
rayquaza-mega,flying,1,fighting
rayquaza-mega,flying,1,grass
rayquaza-mega,flying,0,ground
rayquaza-mega,flying,2,ice
rayquaza-mega,flying,2,rock
regice,ice,2,fighting
regice,ice,2,fire
regice,ice,1,ice
regice,ice,2,rock
regice,ice,2,steel
regigigas,normal,2,fighting
regigigas,normal,0,ghost
regirock,rock,2,fighting
regirock,rock,1,fire
regirock,rock,1,flying
regirock,rock,2,grass
regirock,rock,2,ground
regirock,rock,1,normal
regirock,rock,1,poison
regirock,rock,2,steel
regirock,rock,2,water
registeel,steel,1,bug
registeel,steel,1,dragon
registeel,steel,1,fairy
registeel,steel,2,fighting
registeel,steel,2,fire
registeel,steel,1,flying
registeel,steel,1,grass
registeel,steel,2,ground
registeel,steel,1,ice
registeel,steel,1,normal
registeel,steel,0,poison
registeel,steel,1,psychic
registeel,steel,1,rock
registeel,steel,1,steel
relicanth,rock,2,fighting
relicanth,rock,1,fire
relicanth,rock,1,flying
relicanth,rock,2,grass
relicanth,rock,2,ground
relicanth,rock,1,normal
relicanth,rock,1,poison
relicanth,rock,2,steel
relicanth,rock,2,water
relicanth,water,2,electric
relicanth,water,1,fire
relicanth,water,2,grass
relicanth,water,1,ice
relicanth,water,1,steel
relicanth,water,1,water
remoraid,water,2,electric
remoraid,water,1,fire
remoraid,water,2,grass
remoraid,water,1,ice
remoraid,water,1,steel
remoraid,water,1,water
reshiram,dragon,2,dragon
reshiram,dragon,1,electric
reshiram,dragon,2,fairy
reshiram,dragon,1,fire
reshiram,dragon,1,grass
reshiram,dragon,2,ice
reshiram,dragon,1,water
reshiram,fire,1,bug
reshiram,fire,1,fairy
reshiram,fire,1,fire
reshiram,fire,1,grass
reshiram,fire,2,ground
reshiram,fire,1,ice
reshiram,fire,2,rock
reshiram,fire,1,steel
reshiram,fire,2,water
reuniclus,psychic,2,bug
reuniclus,psychic,2,dark
reuniclus,psychic,1,fighting
reuniclus,psychic,2,ghost
reuniclus,psychic,1,psychic
rhydon,ground,0,electric
rhydon,ground,2,grass
rhydon,ground,2,ice
rhydon,ground,1,poison
rhydon,ground,1,rock
rhydon,ground,2,water
rhydon,rock,2,fighting
rhydon,rock,1,fire
rhydon,rock,1,flying
rhydon,rock,2,grass
rhydon,rock,2,ground
rhydon,rock,1,normal
rhydon,rock,1,poison
rhydon,rock,2,steel
rhydon,rock,2,water
rhyhorn,ground,0,electric
rhyhorn,ground,2,grass
rhyhorn,ground,2,ice
rhyhorn,ground,1,poison
rhyhorn,ground,1,rock
rhyhorn,ground,2,water
rhyhorn,rock,2,fighting
rhyhorn,rock,1,fire
rhyhorn,rock,1,flying
rhyhorn,rock,2,grass
rhyhorn,rock,2,ground
rhyhorn,rock,1,normal
rhyhorn,rock,1,poison
rhyhorn,rock,2,steel
rhyhorn,rock,2,water
rhyperior,ground,0,electric
rhyperior,ground,2,grass
rhyperior,ground,2,ice
rhyperior,ground,1,poison
rhyperior,ground,1,rock
rhyperior,ground,2,water
rhyperior,rock,2,fighting
rhyperior,rock,1,fire
rhyperior,rock,1,flying
rhyperior,rock,2,grass
rhyperior,rock,2,ground
rhyperior,rock,1,normal
rhyperior,rock,1,poison
rhyperior,rock,2,steel
rhyperior,rock,2,water
riolu,fighting,1,bug
riolu,fighting,1,dark
riolu,fighting,2,fairy
riolu,fighting,2,flying
riolu,fighting,2,psychic
riolu,fighting,1,rock
roggenrola,rock,2,fighting
roggenrola,rock,1,fire
roggenrola,rock,1,flying
roggenrola,rock,2,grass
roggenrola,rock,2,ground
roggenrola,rock,1,normal
roggenrola,rock,1,poison
roggenrola,rock,2,steel
roggenrola,rock,2,water
roselia,grass,2,bug
roselia,grass,1,electric
roselia,grass,2,fire
roselia,grass,2,flying
roselia,grass,1,grass
roselia,grass,1,ground
roselia,grass,2,ice
roselia,grass,2,poison
roselia,grass,1,water
roselia,poison,1,bug
roselia,poison,1,fairy
roselia,poison,1,fighting
roselia,poison,1,grass
roselia,poison,2,ground
roselia,poison,1,poison
roselia,poison,2,psychic
roserade,grass,2,bug
roserade,grass,1,electric
roserade,grass,2,fire
roserade,grass,2,flying
roserade,grass,1,grass
roserade,grass,1,ground
roserade,grass,2,ice
roserade,grass,2,poison
roserade,grass,1,water
roserade,poison,1,bug
roserade,poison,1,fairy
roserade,poison,1,fighting
roserade,poison,1,grass
roserade,poison,2,ground
roserade,poison,1,poison
roserade,poison,2,psychic
rotom,electric,1,electric
rotom,electric,1,flying
