pokemon_name,pokemon_type,damage_to,to_type
pachirisu,electric,2,water
palkia,dragon,2,dragon
palkia,dragon,0,fairy
palkia,dragon,1,steel
palkia,water,1,dragon
palkia,water,2,fire
palkia,water,1,grass
palkia,water,2,ground
palkia,water,2,rock
palkia,water,1,water
palpitoad,ground,1,bug
palpitoad,ground,2,electric
palpitoad,ground,2,fire
palpitoad,ground,0,flying
palpitoad,ground,1,grass
palpitoad,ground,2,poison
palpitoad,ground,2,rock
palpitoad,ground,2,steel
palpitoad,water,1,dragon
palpitoad,water,2,fire
palpitoad,water,1,grass
palpitoad,water,2,ground
palpitoad,water,2,rock
palpitoad,water,1,water
pancham,fighting,1,bug
pancham,fighting,2,dark
pancham,fighting,1,fairy
pancham,fighting,1,flying
pancham,fighting,0,ghost
pancham,fighting,2,ice
pancham,fighting,2,normal
pancham,fighting,1,poison
pancham,fighting,1,psychic
pancham,fighting,2,rock
pancham,fighting,2,steel
pangoro,dark,1,dark
pangoro,dark,1,fairy
pangoro,dark,1,fighting
pangoro,dark,2,ghost
pangoro,dark,2,psychic
pangoro,fighting,1,bug
pangoro,fighting,2,dark
pangoro,fighting,1,fairy
pangoro,fighting,1,flying
pangoro,fighting,0,ghost
pangoro,fighting,2,ice
pangoro,fighting,2,normal
pangoro,fighting,1,poison
pangoro,fighting,1,psychic
pangoro,fighting,2,rock
pangoro,fighting,2,steel
panpour,water,1,dragon
panpour,water,2,fire
panpour,water,1,grass
panpour,water,2,ground
panpour,water,2,rock
panpour,water,1,water
pansage,grass,1,bug
pansage,grass,1,dragon
pansage,grass,1,fire
pansage,grass,1,flying
pansage,grass,1,grass
pansage,grass,2,ground
pansage,grass,1,poison
pansage,grass,2,rock
pansage,grass,1,steel
pansage,grass,2,water
pansear,fire,2,bug
pansear,fire,1,dragon
pansear,fire,1,fire
pansear,fire,2,grass
pansear,fire,2,ice
pansear,fire,1,rock
pansear,fire,2,steel
pansear,fire,1,water
paras,bug,2,dark
paras,bug,1,fairy
paras,bug,1,fighting
paras,bug,1,fire
paras,bug,1,flying
paras,bug,1,ghost
paras,bug,2,grass
paras,bug,1,poison
paras,bug,2,psychic
paras,bug,1,steel
paras,grass,1,bug
paras,grass,1,dragon
paras,grass,1,fire
paras,grass,1,flying
paras,grass,1,grass
paras,grass,2,ground
paras,grass,1,poison
paras,grass,2,rock
paras,grass,1,steel
paras,grass,2,water
parasect,bug,2,dark
parasect,bug,1,fairy
parasect,bug,1,fighting
parasect,bug,1,fire
parasect,bug,1,flying
parasect,bug,1,ghost
parasect,bug,2,grass
parasect,bug,1,poison
parasect,bug,2,psychic
parasect,bug,1,steel
parasect,grass,1,bug
parasect,grass,1,dragon
parasect,grass,1,fire
parasect,grass,1,flying
parasect,grass,1,grass
parasect,grass,2,ground
parasect,grass,1,poison
parasect,grass,2,rock
parasect,grass,1,steel
parasect,grass,2,water
patrat,normal,0,ghost
patrat,normal,1,rock
patrat,normal,1,steel
pawniard,dark,1,dark
pawniard,dark,1,fairy
pawniard,dark,1,fighting
pawniard,dark,2,ghost
pawniard,dark,2,psychic
pawniard,steel,1,electric
pawniard,steel,2,fairy
pawniard,steel,1,fire
pawniard,steel,2,ice
pawniard,steel,2,rock
pawniard,steel,1,steel
pawniard,steel,1,water
pelipper,flying,2,bug
pelipper,flying,1,electric
pelipper,flying,2,fighting
pelipper,flying,2,grass
pelipper,flying,1,rock
pelipper,flying,1,steel
pelipper,water,1,dragon
pelipper,water,2,fire
pelipper,water,1,grass
pelipper,water,2,ground
pelipper,water,2,rock
pelipper,water,1,water
persian,normal,0,ghost
persian,normal,1,rock
persian,normal,1,steel
persian-alola,dark,1,dark
persian-alola,dark,1,fairy
persian-alola,dark,1,fighting
persian-alola,dark,2,ghost
persian-alola,dark,2,psychic
petilil,grass,1,bug
petilil,grass,1,dragon
petilil,grass,1,fire
petilil,grass,1,flying
petilil,grass,1,grass
petilil,grass,2,ground
petilil,grass,1,poison
petilil,grass,2,rock
petilil,grass,1,steel
petilil,grass,2,water
phanpy,ground,1,bug
phanpy,ground,2,electric
phanpy,ground,2,fire
phanpy,ground,0,flying
phanpy,ground,1,grass
phanpy,ground,2,poison
phanpy,ground,2,rock
phanpy,ground,2,steel
phantump,ghost,1,dark
phantump,ghost,2,ghost
phantump,ghost,0,normal
phantump,ghost,2,psychic
phantump,grass,1,bug
phantump,grass,1,dragon
phantump,grass,1,fire
phantump,grass,1,flying
phantump,grass,1,grass
phantump,grass,2,ground
phantump,grass,1,poison
phantump,grass,2,rock
phantump,grass,1,steel
phantump,grass,2,water
phione,water,1,dragon
phione,water,2,fire
phione,water,1,grass
phione,water,2,ground
phione,water,2,rock
phione,water,1,water
pichu,electric,1,dragon
pichu,electric,1,electric
pichu,electric,2,flying
pichu,electric,1,grass
pichu,electric,0,ground
pichu,electric,2,water
pidgeot,flying,2,bug
pidgeot,flying,1,electric
pidgeot,flying,2,fighting
pidgeot,flying,2,grass
pidgeot,flying,1,rock
pidgeot,flying,1,steel
pidgeot,normal,0,ghost
pidgeot,normal,1,rock
pidgeot,normal,1,steel
pidgeot-mega,flying,2,bug
pidgeot-mega,flying,1,electric
pidgeot-mega,flying,2,fighting
pidgeot-mega,flying,2,grass
pidgeot-mega,flying,1,rock
pidgeot-mega,flying,1,steel
pidgeot-mega,normal,0,ghost
pidgeot-mega,normal,1,rock
pidgeot-mega,normal,1,steel
pidgeotto,flying,2,bug
pidgeotto,flying,1,electric
pidgeotto,flying,2,fighting
pidgeotto,flying,2,grass
pidgeotto,flying,1,rock
pidgeotto,flying,1,steel
pidgeotto,normal,0,ghost
pidgeotto,normal,1,rock
pidgeotto,normal,1,steel
pidgey,flying,2,bug
pidgey,flying,1,electric
pidgey,flying,2,fighting
pidgey,flying,2,grass
pidgey,flying,1,rock
pidgey,flying,1,steel
pidgey,normal,0,ghost
pidgey,normal,1,rock
pidgey,normal,1,steel
pidove,flying,2,bug
pidove,flying,1,electric
pidove,flying,2,fighting
pidove,flying,2,grass
pidove,flying,1,rock
pidove,flying,1,steel
pidove,normal,0,ghost
pidove,normal,1,rock
pidove,normal,1,steel
pignite,fighting,1,bug
pignite,fighting,2,dark
pignite,fighting,1,fairy
pignite,fighting,1,flying
pignite,fighting,0,ghost
pignite,fighting,2,ice
pignite,fighting,2,normal
pignite,fighting,1,poison
pignite,fighting,1,psychic
pignite,fighting,2,rock
pignite,fighting,2,steel
pignite,fire,2,bug
pignite,fire,1,dragon
pignite,fire,1,fire
pignite,fire,2,grass
pignite,fire,2,ice
pignite,fire,1,rock
pignite,fire,2,steel
pignite,fire,1,water
pikachu,electric,1,dragon
pikachu,electric,1,electric
pikachu,electric,2,flying
pikachu,electric,1,grass
pikachu,electric,0,ground
pikachu,electric,2,water
pikachu-alola-cap,electric,1,dragon
pikachu-alola-cap,electric,1,electric
pikachu-alola-cap,electric,2,flying
pikachu-alola-cap,electric,1,grass
pikachu-alola-cap,electric,0,ground
pikachu-alola-cap,electric,2,water
pikachu-belle,electric,1,dragon
pikachu-belle,electric,1,electric
pikachu-belle,electric,2,flying
pikachu-belle,electric,1,grass
pikachu-belle,electric,0,ground
pikachu-belle,electric,2,water
pikachu-cosplay,electric,1,dragon
pikachu-cosplay,electric,1,electric
pikachu-cosplay,electric,2,flying
pikachu-cosplay,electric,1,grass
pikachu-cosplay,electric,0,ground
pikachu-cosplay,electric,2,water
pikachu-hoenn-cap,electric,1,dragon
pikachu-hoenn-cap,electric,1,electric
pikachu-hoenn-cap,electric,2,flying
pikachu-hoenn-cap,electric,1,grass
pikachu-hoenn-cap,electric,0,ground
pikachu-hoenn-cap,electric,2,water
pikachu-kalos-cap,electric,1,dragon
pikachu-kalos-cap,electric,1,electric
pikachu-kalos-cap,electric,2,flying
pikachu-kalos-cap,electric,1,grass
pikachu-kalos-cap,electric,0,ground
pikachu-kalos-cap,electric,2,water
pikachu-libre,electric,1,dragon
pikachu-libre,electric,1,electric
pikachu-libre,electric,2,flying
pikachu-libre,electric,1,grass
pikachu-libre,electric,0,ground
pikachu-libre,electric,2,water
pikachu-original-cap,electric,1,dragon
pikachu-original-cap,electric,1,electric
pikachu-original-cap,electric,2,flying
pikachu-original-cap,electric,1,grass
pikachu-original-cap,electric,0,ground
pikachu-original-cap,electric,2,water
pikachu-partner-cap,electric,1,dragon
pikachu-partner-cap,electric,1,electric
pikachu-partner-cap,electric,2,flying
pikachu-partner-cap,electric,1,grass
pikachu-partner-cap,electric,0,ground
pikachu-partner-cap,electric,2,water
pikachu-phd,electric,1,dragon
pikachu-phd,electric,1,electric
pikachu-phd,electric,2,flying
pikachu-phd,electric,1,grass
pikachu-phd,electric,0,ground
pikachu-phd,electric,2,water
pikachu-pop-star,electric,1,dragon
pikachu-pop-star,electric,1,electric
pikachu-pop-star,electric,2,flying
pikachu-pop-star,electric,1,grass
pikachu-pop-star,electric,0,ground
pikachu-pop-star,electric,2,water
pikachu-rock-star,electric,1,dragon
pikachu-rock-star,electric,1,electric
pikachu-rock-star,electric,2,flying
pikachu-rock-star,electric,1,grass
pikachu-rock-star,electric,0,ground
pikachu-rock-star,electric,2,water
pikachu-sinnoh-cap,electric,1,dragon
pikachu-sinnoh-cap,electric,1,electric
pikachu-sinnoh-cap,electric,2,flying
pikachu-sinnoh-cap,electric,1,grass
pikachu-sinnoh-cap,electric,0,ground
pikachu-sinnoh-cap,electric,2,water
pikachu-unova-cap,electric,1,dragon
pikachu-unova-cap,electric,1,electric
pikachu-unova-cap,electric,2,flying
pikachu-unova-cap,electric,1,grass
pikachu-unova-cap,electric,0,ground
pikachu-unova-cap,electric,2,water
piloswine,ground,1,bug
piloswine,ground,2,electric
piloswine,ground,2,fire
piloswine,ground,0,flying
piloswine,ground,1,grass
piloswine,ground,2,poison
piloswine,ground,2,rock
piloswine,ground,2,steel
piloswine,ice,2,dragon
piloswine,ice,1,fire
piloswine,ice,2,flying
piloswine,ice,2,grass
piloswine,ice,2,ground
piloswine,ice,1,ice
piloswine,ice,1,steel
piloswine,ice,1,water
pineco,bug,2,dark
pineco,bug,1,fairy
pineco,bug,1,fighting
pineco,bug,1,fire
pineco,bug,1,flying
pineco,bug,1,ghost
pineco,bug,2,grass
pineco,bug,1,poison
pineco,bug,2,psychic
pineco,bug,1,steel
pinsir,bug,2,dark
pinsir,bug,1,fairy
pinsir,bug,1,fighting
pinsir,bug,1,fire
pinsir,bug,1,flying
pinsir,bug,1,ghost
pinsir,bug,2,grass
pinsir,bug,1,poison
pinsir,bug,2,psychic
pinsir,bug,1,steel
pinsir-mega,bug,2,dark
pinsir-mega,bug,1,fairy
pinsir-mega,bug,1,fighting
pinsir-mega,bug,1,fire
pinsir-mega,bug,1,flying
pinsir-mega,bug,1,ghost
pinsir-mega,bug,2,grass
pinsir-mega,bug,1,poison
pinsir-mega,bug,2,psychic
pinsir-mega,bug,1,steel
pinsir-mega,flying,2,bug
pinsir-mega,flying,1,electric
pinsir-mega,flying,2,fighting
pinsir-mega,flying,2,grass
pinsir-mega,flying,1,rock
pinsir-mega,flying,1,steel
piplup,water,1,dragon
piplup,water,2,fire
piplup,water,1,grass
piplup,water,2,ground
piplup,water,2,rock
piplup,water,1,water
plusle,electric,1,dragon
plusle,electric,1,electric
plusle,electric,2,flying
plusle,electric,1,grass
plusle,electric,0,ground
plusle,electric,2,water
politoed,water,1,dragon
politoed,water,2,fire
politoed,water,1,grass
politoed,water,2,ground
politoed,water,2,rock
politoed,water,1,water
poliwag,water,1,dragon
poliwag,water,2,fire
poliwag,water,1,grass
poliwag,water,2,ground
poliwag,water,2,rock
poliwag,water,1,water
poliwhirl,water,1,dragon
poliwhirl,water,2,fire
poliwhirl,water,1,grass
poliwhirl,water,2,ground
poliwhirl,water,2,rock
poliwhirl,water,1,water
poliwrath,fighting,1,bug
poliwrath,fighting,2,dark
poliwrath,fighting,1,fairy
poliwrath,fighting,1,flying
poliwrath,fighting,0,ghost
poliwrath,fighting,2,ice
poliwrath,fighting,2,normal
poliwrath,fighting,1,poison
poliwrath,fighting,1,psychic
poliwrath,fighting,2,rock
poliwrath,fighting,2,steel
poliwrath,water,1,dragon
poliwrath,water,2,fire
poliwrath,water,1,grass
poliwrath,water,2,ground
poliwrath,water,2,rock
poliwrath,water,1,water
ponyta,fire,2,bug
ponyta,fire,1,dragon
ponyta,fire,1,fire
ponyta,fire,2,grass
ponyta,fire,2,ice
ponyta,fire,1,rock
ponyta,fire,2,steel
ponyta,fire,1,water
poochyena,dark,1,dark
poochyena,dark,1,fairy
poochyena,dark,1,fighting
poochyena,dark,2,ghost
poochyena,dark,2,psychic
porygon,normal,0,ghost
porygon,normal,1,rock
porygon,normal,1,steel
porygon-z,normal,0,ghost
porygon-z,normal,1,rock
porygon-z,normal,1,steel
porygon2,normal,0,ghost
porygon2,normal,1,rock
porygon2,normal,1,steel
primeape,fighting,1,bug
primeape,fighting,2,dark
primeape,fighting,1,fairy
primeape,fighting,1,flying
primeape,fighting,0,ghost
primeape,fighting,2,ice
primeape,fighting,2,normal
primeape,fighting,1,poison
primeape,fighting,1,psychic
primeape,fighting,2,rock
primeape,fighting,2,steel
prinplup,water,1,dragon
prinplup,water,2,fire
prinplup,water,1,grass
prinplup,water,2,ground
prinplup,water,2,rock
prinplup,water,1,water
probopass,rock,2,bug
probopass,rock,1,fighting
probopass,rock,2,fire
probopass,rock,2,flying
probopass,rock,1,ground
probopass,rock,2,ice
probopass,rock,1,steel
probopass,steel,1,electric
probopass,steel,2,fairy
probopass,steel,1,fire
probopass,steel,2,ice
probopass,steel,2,rock
probopass,steel,1,steel
probopass,steel,1,water
psyduck,water,1,dragon
psyduck,water,2,fire
psyduck,water,1,grass
psyduck,water,2,ground
psyduck,water,2,rock
psyduck,water,1,water
pumpkaboo-average,ghost,1,dark
pumpkaboo-average,ghost,2,ghost
pumpkaboo-average,ghost,0,normal
pumpkaboo-average,ghost,2,psychic
pumpkaboo-average,grass,1,bug
pumpkaboo-average,grass,1,dragon
pumpkaboo-average,grass,1,fire
pumpkaboo-average,grass,1,flying
pumpkaboo-average,grass,1,grass
pumpkaboo-average,grass,2,ground
pumpkaboo-average,grass,1,poison
pumpkaboo-average,grass,2,rock
pumpkaboo-average,grass,1,steel
pumpkaboo-average,grass,2,water
pumpkaboo-large,ghost,1,dark
pumpkaboo-large,ghost,2,ghost
pumpkaboo-large,ghost,0,normal
pumpkaboo-large,ghost,2,psychic
pumpkaboo-large,grass,1,bug
pumpkaboo-large,grass,1,dragon
pumpkaboo-large,grass,1,fire
pumpkaboo-large,grass,1,flying
pumpkaboo-large,grass,1,grass
pumpkaboo-large,grass,2,ground
pumpkaboo-large,grass,1,poison
pumpkaboo-large,grass,2,rock
pumpkaboo-large,grass,1,steel
pumpkaboo-large,grass,2,water
pumpkaboo-small,ghost,1,dark
pumpkaboo-small,ghost,2,ghost
pumpkaboo-small,ghost,0,normal
pumpkaboo-small,ghost,2,psychic
pumpkaboo-small,grass,1,bug
pumpkaboo-small,grass,1,dragon
pumpkaboo-small,grass,1,fire
pumpkaboo-small,grass,1,flying
pumpkaboo-small,grass,1,grass
pumpkaboo-small,grass,2,ground
pumpkaboo-small,grass,1,poison
pumpkaboo-small,grass,2,rock
pumpkaboo-small,grass,1,steel
pumpkaboo-small,grass,2,water
pumpkaboo-super,ghost,1,dark
pumpkaboo-super,ghost,2,ghost
pumpkaboo-super,ghost,0,normal
pumpkaboo-super,ghost,2,psychic
pumpkaboo-super,grass,1,bug
pumpkaboo-super,grass,1,dragon
pumpkaboo-super,grass,1,fire
pumpkaboo-super,grass,1,flying
pumpkaboo-super,grass,1,grass
pumpkaboo-super,grass,2,ground
pumpkaboo-super,grass,1,poison
pumpkaboo-super,grass,2,rock
pumpkaboo-super,grass,1,steel
pumpkaboo-super,grass,2,water
pupitar,ground,1,bug
pupitar,ground,2,electric
pupitar,ground,2,fire
pupitar,ground,0,flying
pupitar,ground,1,grass
pupitar,ground,2,poison
pupitar,ground,2,rock
pupitar,ground,2,steel
pupitar,rock,2,bug
pupitar,rock,1,fighting
pupitar,rock,2,fire
pupitar,rock,2,flying
pupitar,rock,1,ground
pupitar,rock,2,ice
pupitar,rock,1,steel
purrloin,dark,1,dark
purrloin,dark,1,fairy
purrloin,dark,1,fighting
purrloin,dark,2,ghost
purrloin,dark,2,psychic
purugly,normal,0,ghost
purugly,normal,1,rock
purugly,normal,1,steel
pyroar,fire,2,bug
pyroar,fire,1,dragon
pyroar,fire,1,fire
pyroar,fire,2,grass
pyroar,fire,2,ice
pyroar,fire,1,rock
pyroar,fire,2,steel
pyroar,fire,1,water
pyroar,normal,0,ghost
pyroar,normal,1,rock
pyroar,normal,1,steel
quagsire,ground,1,bug
quagsire,ground,2,electric
quagsire,ground,2,fire
quagsire,ground,0,flying
quagsire,ground,1,grass
quagsire,ground,2,poison
quagsire,ground,2,rock
quagsire,ground,2,steel
quagsire,water,1,dragon
quagsire,water,2,fire
quagsire,water,1,grass
quagsire,water,2,ground
quagsire,water,2,rock
quagsire,water,1,water
quilava,fire,2,bug
quilava,fire,1,dragon
quilava,fire,1,fire
quilava,fire,2,grass
quilava,fire,2,ice
quilava,fire,1,rock
quilava,fire,2,steel
quilava,fire,1,water
quilladin,grass,1,bug
quilladin,grass,1,dragon
quilladin,grass,1,fire
quilladin,grass,1,flying
quilladin,grass,1,grass
quilladin,grass,2,ground
quilladin,grass,1,poison
quilladin,grass,2,rock
quilladin,grass,1,steel
quilladin,grass,2,water
qwilfish,poison,2,fairy
qwilfish,poison,1,ghost
qwilfish,poison,2,grass
qwilfish,poison,1,ground
qwilfish,poison,1,poison
qwilfish,poison,1,rock
qwilfish,poison,0,steel
qwilfish,water,1,dragon
qwilfish,water,2,fire
qwilfish,water,1,grass
qwilfish,water,2,ground
qwilfish,water,2,rock
qwilfish,water,1,water
raichu,electric,1,dragon
raichu,electric,1,electric
raichu,electric,2,flying
raichu,electric,1,grass
raichu,electric,0,ground
raichu,electric,2,water
raichu-alola,electric,1,dragon
raichu-alola,electric,1,electric
raichu-alola,electric,2,flying
raichu-alola,electric,1,grass
raichu-alola,electric,0,ground
raichu-alola,electric,2,water
raichu-alola,psychic,0,dark
raichu-alola,psychic,2,fighting
raichu-alola,psychic,2,poison
raichu-alola,psychic,1,psychic
raichu-alola,psychic,1,steel
raikou,electric,1,dragon
raikou,electric,1,electric
raikou,electric,2,flying
raikou,electric,1,grass
raikou,electric,0,ground
raikou,electric,2,water
ralts,fairy,2,dark
ralts,fairy,2,dragon
ralts,fairy,2,fighting
ralts,fairy,1,fire
ralts,fairy,1,poison
ralts,fairy,1,steel
ralts,psychic,0,dark
ralts,psychic,2,fighting
ralts,psychic,2,poison
ralts,psychic,1,psychic
ralts,psychic,1,steel
rampardos,rock,2,bug
rampardos,rock,1,fighting
rampardos,rock,2,fire
rampardos,rock,2,flying
rampardos,rock,1,ground
rampardos,rock,2,ice
rampardos,rock,1,steel
rapidash,fire,2,bug
rapidash,fire,1,dragon
rapidash,fire,1,fire
rapidash,fire,2,grass
rapidash,fire,2,ice
rapidash,fire,1,rock
rapidash,fire,2,steel
rapidash,fire,1,water
raticate,normal,0,ghost
raticate,normal,1,rock
raticate,normal,1,steel
raticate-alola,dark,1,dark
raticate-alola,dark,1,fairy
raticate-alola,dark,1,fighting
raticate-alola,dark,2,ghost
raticate-alola,dark,2,psychic
raticate-alola,normal,0,ghost
raticate-alola,normal,1,rock
raticate-alola,normal,1,steel
raticate-totem-alola,dark,1,dark
raticate-totem-alola,dark,1,fairy
raticate-totem-alola,dark,1,fighting
raticate-totem-alola,dark,2,ghost
raticate-totem-alola,dark,2,psychic
raticate-totem-alola,normal,0,ghost
raticate-totem-alola,normal,1,rock
raticate-totem-alola,normal,1,steel
rattata,normal,0,ghost
rattata,normal,1,rock
rattata,normal,1,steel
rattata-alola,dark,1,dark
rattata-alola,dark,1,fairy
rattata-alola,dark,1,fighting
rattata-alola,dark,2,ghost
rattata-alola,dark,2,psychic
rattata-alola,normal,0,ghost
rattata-alola,normal,1,rock
rattata-alola,normal,1,steel
rayquaza,dragon,2,dragon
rayquaza,dragon,0,fairy
rayquaza,dragon,1,steel
rayquaza,flying,2,bug
rayquaza,flying,1,electric
rayquaza,flying,2,fighting
rayquaza,flying,2,grass
rayquaza,flying,1,rock
rayquaza,flying,1,steel
rayquaza-mega,dragon,2,dragon
rayquaza-mega,dragon,0,fairy
rayquaza-mega,dragon,1,steel
rayquaza-mega,flying,2,bug
rayquaza-mega,flying,1,electric
rayquaza-mega,flying,2,fighting
rayquaza-mega,flying,2,grass
rayquaza-mega,flying,1,rock
rayquaza-mega,flying,1,steel
regice,ice,2,dragon
regice,ice,1,fire
regice,ice,2,flying
regice,ice,2,grass
regice,ice,2,ground
regice,ice,1,ice
regice,ice,1,steel
regice,ice,1,water
regigigas,normal,0,ghost
regigigas,normal,1,rock
regigigas,normal,1,steel
regirock,rock,2,bug
regirock,rock,1,fighting
regirock,rock,2,fire
regirock,rock,2,flying
regirock,rock,1,ground
regirock,rock,2,ice
regirock,rock,1,steel
registeel,steel,1,electric
registeel,steel,2,fairy
registeel,steel,1,fire
registeel,steel,2,ice
registeel,steel,2,rock
registeel,steel,1,steel
registeel,steel,1,water
relicanth,rock,2,bug
relicanth,rock,1,fighting
relicanth,rock,2,fire
relicanth,rock,2,flying
relicanth,rock,1,ground
relicanth,rock,2,ice
relicanth,rock,1,steel
relicanth,water,1,dragon
relicanth,water,2,fire
relicanth,water,1,grass
relicanth,water,2,ground
relicanth,water,2,rock
relicanth,water,1,water
remoraid,water,1,dragon
remoraid,water,2,fire
remoraid,water,1,grass
remoraid,water,2,ground
remoraid,water,2,rock
remoraid,water,1,water
reshiram,dragon,2,dragon
reshiram,dragon,0,fairy
reshiram,dragon,1,steel
reshiram,fire,2,bug
reshiram,fire,1,dragon
reshiram,fire,1,fire
reshiram,fire,2,grass
reshiram,fire,2,ice
reshiram,fire,1,rock
reshiram,fire,2,steel
reshiram,fire,1,water
reuniclus,psychic,0,dark
reuniclus,psychic,2,fighting
reuniclus,psychic,2,poison
reuniclus,psychic,1,psychic
reuniclus,psychic,1,steel
rhydon,ground,1,bug
rhydon,ground,2,electric
rhydon,ground,2,fire
rhydon,ground,0,flying
